통계표,수요부문(열),투입부문(행),단위,변환,2020,2021,2022,2023
"2.2.1.2.6. 투입산출표 취업유발계수표(생산자가격, 대분류)","목재 및 종이, 인쇄","금융 및 보험 서비스","명/십억원","원자료","0.146784","0.134598","0.117893","0.109688"
"2.2.1.2.6. 투입산출표 취업유발계수표(생산자가격, 대분류)","목재 및 종이, 인쇄","부동산서비스","명/십억원","원자료","0.038411","0.034944","0.032637","0.03593"
"2.2.1.2.6. 투입산출표 취업유발계수표(생산자가격, 대분류)","목재 및 종이, 인쇄","전문, 과학 및 기술 서비스","명/십억원","원자료","0.349268","0.327351","0.292391","0.347108"
"2.2.1.2.6. 투입산출표 취업유발계수표(생산자가격, 대분류)","목재 및 종이, 인쇄","사업지원서비스","명/십억원","원자료","0.352458","0.324656","0.291202","0.296936"
"2.2.1.2.6. 투입산출표 취업유발계수표(생산자가격, 대분류)","목재 및 종이, 인쇄","공공행정, 국방 및 사회보장","명/십억원","원자료","0.01879","0.017575","0.022217","0.020213"
"2.2.1.2.6. 투입산출표 취업유발계수표(생산자가격, 대분류)","목재 및 종이, 인쇄","교육서비스","명/십억원","원자료","0.011043","0.016668","0.013177","0.01253"
"2.2.1.2.6. 투입산출표 취업유발계수표(생산자가격, 대분류)","목재 및 종이, 인쇄","보건 및 사회복지 서비스","명/십억원","원자료","0.028671","0.031227","0.028187","0.028469"
"2.2.1.2.6. 투입산출표 취업유발계수표(생산자가격, 대분류)","목재 및 종이, 인쇄","예술, 스포츠 및 여가 관련 서비스","명/십억원","원자료","0.035883","0.031067","0.028498","0.029353"
"2.2.1.2.6. 투입산출표 취업유발계수표(생산자가격, 대분류)","목재 및 종이, 인쇄","기타 서비스","명/십억원","원자료","0.114408","0.097072","0.088239","0.087827"
"2.2.1.2.6. 투입산출표 취업유발계수표(생산자가격, 대분류)","목재 및 종이, 인쇄","기타","명/십억원","원자료","0","0","0","0"
"2.2.1.2.6. 투입산출표 취업유발계수표(생산자가격, 대분류)","목재 및 종이, 인쇄","열합","명/십억원","원자료","8.917833","7.870434","7.209918","7.389895"
"2.2.1.2.6. 투입산출표 취업유발계수표(생산자가격, 대분류)","석탄 및 석유제품","농림수산품","명/십억원","원자료","0.028466","0.018202","0.018373","0.018198"
"2.2.1.2.6. 투입산출표 취업유발계수표(생산자가격, 대분류)","석탄 및 석유제품","광산품","명/십억원","원자료","0.005186","0.002438","0.004254","0.001632"
"2.2.1.2.6. 투입산출표 취업유발계수표(생산자가격, 대분류)","석탄 및 석유제품","음식료품","명/십억원","원자료","0.007661","0.005128","0.004958","0.004768"
"2.2.1.2.6. 투입산출표 취업유발계수표(생산자가격, 대분류)","석탄 및 석유제품","섬유 및 가죽제품","명/십억원","원자료","0.012049","0.007282","0.005302","0.003584"
"2.2.1.2.6. 투입산출표 취업유발계수표(생산자가격, 대분류)","석탄 및 석유제품","목재 및 종이, 인쇄","명/십억원","원자료","0.016622","0.009899","0.008894","0.008515"
"2.2.1.2.6. 투입산출표 취업유발계수표(생산자가격, 대분류)","석탄 및 석유제품","석탄 및 석유제품","명/십억원","원자료","0.102512","0.084069","0.061558","0.070895"
"2.2.1.2.6. 투입산출표 취업유발계수표(생산자가격, 대분류)","석탄 및 석유제품","화학제품","명/십억원","원자료","0.056603","0.042454","0.031115","0.0343"
"2.2.1.2.6. 투입산출표 취업유발계수표(생산자가격, 대분류)","석탄 및 석유제품","비금속광물제품","명/십억원","원자료","0.007088","0.004491","0.003649","0.003031"
"2.2.1.2.6. 투입산출표 취업유발계수표(생산자가격, 대분류)","석탄 및 석유제품","1차 금속제품","명/십억원","원자료","0.016397","0.00976","0.00883","0.007678"
"2.2.1.2.6. 투입산출표 취업유발계수표(생산자가격, 대분류)","석탄 및 석유제품","금속가공제품","명/십억원","원자료","0.120072","0.070632","0.062639","0.056717"
"2.2.1.2.6. 투입산출표 취업유발계수표(생산자가격, 대분류)","석탄 및 석유제품","컴퓨터, 전자 및 광학기기","명/십억원","원자료","0.020773","0.010146","0.009776","0.010816"
"2.2.1.2.6. 투입산출표 취업유발계수표(생산자가격, 대분류)","석탄 및 석유제품","전기장비","명/십억원","원자료","0.020157","0.012227","0.010794","0.009789"
"2.2.1.2.6. 투입산출표 취업유발계수표(생산자가격, 대분류)","석탄 및 석유제품","기계 및 장비","명/십억원","원자료","0.050487","0.028201","0.028466","0.022562"
"2.2.1.2.6. 투입산출표 취업유발계수표(생산자가격, 대분류)","석탄 및 석유제품","운송장비","명/십억원","원자료","0.010951","0.005665","0.005102","0.004584"
"2.2.1.2.6. 투입산출표 취업유발계수표(생산자가격, 대분류)","석탄 및 석유제품","기타 제조업 제품","명/십억원","원자료","0.004293","0.002952","0.002699","0.002694"
"2.2.1.2.6. 투입산출표 취업유발계수표(생산자가격, 대분류)","석탄 및 석유제품","제조임가공 및 산업용 장비 수리","명/십억원","원자료","0.076099","0.039503","0.035542","0.036564"
"2.2.1.2.6. 투입산출표 취업유발계수표(생산자가격, 대분류)","석탄 및 석유제품","전력, 가스 및 증기","명/십억원","원자료","0.029351","0.022023","0.018094","0.020375"
"2.2.1.2.6. 투입산출표 취업유발계수표(생산자가격, 대분류)","석탄 및 석유제품","수도, 폐기물처리 및 재활용서비스","명/십억원","원자료","0.021132","0.015858","0.010372","0.010264"
"2.2.1.2.6. 투입산출표 취업유발계수표(생산자가격, 대분류)","석탄 및 석유제품","건설","명/십억원","원자료","0.021171","0.013137","0.00866","0.006406"
"2.2.1.2.6. 투입산출표 취업유발계수표(생산자가격, 대분류)","석탄 및 석유제품","도소매 및 상품중개서비스","명/십억원","원자료","0.248129","0.164818","0.142136","0.139309"
"2.2.1.2.6. 투입산출표 취업유발계수표(생산자가격, 대분류)","석탄 및 석유제품","운송서비스","명/십억원","원자료","0.235829","0.158267","0.111221","0.121268"
"2.2.1.2.6. 투입산출표 취업유발계수표(생산자가격, 대분류)","석탄 및 석유제품","음식점 및 숙박서비스","명/십억원","원자료","0.073149","0.043122","0.039161","0.043077"
"2.2.1.2.6. 투입산출표 취업유발계수표(생산자가격, 대분류)","석탄 및 석유제품","정보통신 및 방송 서비스","명/십억원","원자료","0.052236","0.028457","0.028204","0.0286"
"2.2.1.2.6. 투입산출표 취업유발계수표(생산자가격, 대분류)","석탄 및 석유제품","금융 및 보험 서비스","명/십억원","원자료","0.040979","0.042643","0.037114","0.035841"
"2.2.1.2.6. 투입산출표 취업유발계수표(생산자가격, 대분류)","석탄 및 석유제품","부동산서비스","명/십억원","원자료","0.011963","0.007576","0.006912","0.0076"
"2.2.1.2.6. 투입산출표 취업유발계수표(생산자가격, 대분류)","석탄 및 석유제품","전문, 과학 및 기술 서비스","명/십억원","원자료","0.225701","0.137871","0.118009","0.132829"
"2.2.1.2.6. 투입산출표 취업유발계수표(생산자가격, 대분류)","석탄 및 석유제품","사업지원서비스","명/십억원","원자료","0.151898","0.095083","0.07745","0.077107"
"2.2.1.2.6. 투입산출표 취업유발계수표(생산자가격, 대분류)","석탄 및 석유제품","공공행정, 국방 및 사회보장","명/십억원","원자료","0.012181","0.006752","0.009126","0.007492"
"2.2.1.2.6. 투입산출표 취업유발계수표(생산자가격, 대분류)","석탄 및 석유제품","교육서비스","명/십억원","원자료","0.005037","0.005053","0.003926","0.003711"
"2.2.1.2.6. 투입산출표 취업유발계수표(생산자가격, 대분류)","석탄 및 석유제품","보건 및 사회복지 서비스","명/십억원","원자료","0.008311","0.005848","0.005236","0.005155"
"2.2.1.2.6. 투입산출표 취업유발계수표(생산자가격, 대분류)","석탄 및 석유제품","예술, 스포츠 및 여가 관련 서비스","명/십억원","원자료","0.013789","0.007926","0.006983","0.006666"
"2.2.1.2.6. 투입산출표 취업유발계수표(생산자가격, 대분류)","석탄 및 석유제품","기타 서비스","명/십억원","원자료","0.053588","0.03355","0.023904","0.024114"
"2.2.1.2.6. 투입산출표 취업유발계수표(생산자가격, 대분류)","석탄 및 석유제품","기타","명/십억원","원자료","0","0","0","0"
"2.2.1.2.6. 투입산출표 취업유발계수표(생산자가격, 대분류)","석탄 및 석유제품","열합","명/십억원","원자료","1.759862","1.141032","0.948459","0.966141"
"2.2.1.2.6. 투입산출표 취업유발계수표(생산자가격, 대분류)","화학제품","농림수산품","명/십억원","원자료","0.12306","0.105771","0.110991","0.113304"
"2.2.1.2.6. 투입산출표 취업유발계수표(생산자가격, 대분류)","화학제품","광산품","명/십억원","원자료","0.005046","0.004209","0.005171","0.003444"
"2.2.1.2.6. 투입산출표 취업유발계수표(생산자가격, 대분류)","화학제품","음식료품","명/십억원","원자료","0.028773","0.027584","0.027113","0.025178"
"2.2.1.2.6. 투입산출표 취업유발계수표(생산자가격, 대분류)","화학제품","섬유 및 가죽제품","명/십억원","원자료","0.036584","0.041132","0.032757","0.015905"
"2.2.1.2.6. 투입산출표 취업유발계수표(생산자가격, 대분류)","화학제품","목재 및 종이, 인쇄","명/십억원","원자료","0.050734","0.041045","0.037586","0.037205"
"2.2.1.2.6. 투입산출표 취업유발계수표(생산자가격, 대분류)","화학제품","석탄 및 석유제품","명/십억원","원자료","0.006434","0.006024","0.004815","0.005077"
"2.2.1.2.6. 투입산출표 취업유발계수표(생산자가격, 대분류)","화학제품","화학제품","명/십억원","원자료","1.921221","1.620945","1.462696","1.571595"
"2.2.1.2.6. 투입산출표 취업유발계수표(생산자가격, 대분류)","화학제품","비금속광물제품","명/십억원","원자료","0.017966","0.015405","0.011509","0.010148"
"2.2.1.2.6. 투입산출표 취업유발계수표(생산자가격, 대분류)","화학제품","1차 금속제품","명/십억원","원자료","0.013664","0.012429","0.009957","0.00908"
"2.2.1.2.6. 투입산출표 취업유발계수표(생산자가격, 대분류)","화학제품","금속가공제품","명/십억원","원자료","0.059623","0.048016","0.042012","0.038675"
"2.2.1.2.6. 투입산출표 취업유발계수표(생산자가격, 대분류)","화학제품","컴퓨터, 전자 및 광학기기","명/십억원","원자료","0.017111","0.012","0.011149","0.012997"
"2.2.1.2.6. 투입산출표 취업유발계수표(생산자가격, 대분류)","화학제품","전기장비","명/십억원","원자료","0.01934","0.015803","0.014754","0.015062"
"2.2.1.2.6. 투입산출표 취업유발계수표(생산자가격, 대분류)","화학제품","기계 및 장비","명/십억원","원자료","0.019753","0.016072","0.01596","0.012643"
"2.2.1.2.6. 투입산출표 취업유발계수표(생산자가격, 대분류)","화학제품","운송장비","명/십억원","원자료","0.014749","0.011655","0.009918","0.009257"
"2.2.1.2.6. 투입산출표 취업유발계수표(생산자가격, 대분류)","화학제품","기타 제조업 제품","명/십억원","원자료","0.007872","0.007438","0.006861","0.007275"
"2.2.1.2.6. 투입산출표 취업유발계수표(생산자가격, 대분류)","화학제품","제조임가공 및 산업용 장비 수리","명/십억원","원자료","0.242034","0.201072","0.191536","0.199694"
"2.2.1.2.6. 투입산출표 취업유발계수표(생산자가격, 대분류)","화학제품","전력, 가스 및 증기","명/십억원","원자료","0.042408","0.034006","0.031008","0.035694"
"2.2.1.2.6. 투입산출표 취업유발계수표(생산자가격, 대분류)","화학제품","수도, 폐기물처리 및 재활용서비스","명/십억원","원자료","0.100738","0.091223","0.079287","0.090556"
"2.2.1.2.6. 투입산출표 취업유발계수표(생산자가격, 대분류)","화학제품","건설","명/십억원","원자료","0.027196","0.02306","0.015907","0.01263"
"2.2.1.2.6. 투입산출표 취업유발계수표(생산자가격, 대분류)","화학제품","도소매 및 상품중개서비스","명/십억원","원자료","0.680031","0.576135","0.504331","0.515034"
"2.2.1.2.6. 투입산출표 취업유발계수표(생산자가격, 대분류)","화학제품","운송서비스","명/십억원","원자료","0.518256","0.44891","0.38795","0.416951"
"2.2.1.2.6. 투입산출표 취업유발계수표(생산자가격, 대분류)","화학제품","음식점 및 숙박서비스","명/십억원","원자료","0.162832","0.127341","0.124056","0.138505"
"2.2.1.2.6. 투입산출표 취업유발계수표(생산자가격, 대분류)","화학제품","정보통신 및 방송 서비스","명/십억원","원자료","0.073776","0.055951","0.05507","0.060634"
"2.2.1.2.6. 투입산출표 취업유발계수표(생산자가격, 대분류)","화학제품","금융 및 보험 서비스","명/십억원","원자료","0.105117","0.087875","0.080116","0.077809"
"2.2.1.2.6. 투입산출표 취업유발계수표(생산자가격, 대분류)","화학제품","부동산서비스","명/십억원","원자료","0.025568","0.021564","0.019906","0.022603"
"2.2.1.2.6. 투입산출표 취업유발계수표(생산자가격, 대분류)","화학제품","전문, 과학 및 기술 서비스","명/십억원","원자료","0.44533","0.371506","0.342998","0.402276"
